year,month,theme,event_count,avg_tone,avg_mentions,positive_pct,negative_pct
2022,12,UAE_ECONOMY_GROWTH,39,0.87,66.95,48.72,15.38
2022,12,UAE_FINTECH,38,0.76,73.18,47.37,18.42
2022,12,UAE_MORTGAGE_MARKET,39,0.79,76.23,43.59,23.08
2022,12,UAE_PROPERTY_INVESTMENT,51,0.71,78.96,45.1,23.53
2022,12,UAE_REAL_ESTATE_MARKET,50,0.69,58.44,46.0,18.0
2023,1,AFFORDABLE_HOUSING_UAE,54,1.26,77.33,50.0,20.37
2023,1,ARAMCO_UAE_OIL,47,0.55,78.68,48.94,21.28
2023,1,DLD_TRANSACTIONS,42,1.94,68.38,59.52,11.9
2023,1,DUBAI_INFRASTRUCTURE,40,1.59,76.1,55.0,12.5
2023,1,DUBAI_LUXURY_REAL_ESTATE,54,0.57,87.06,50.0,20.37
2023,1,DUBAI_PROPERTY_PRICES,45,0.92,92.04,53.33,20.0
2023,1,DUBAI_RENTAL_MARKET,50,0.92,69.92,54.0,16.0
2023,1,DUBAI_TOURISM,30,0.84,87.4,50.0,16.67
2023,1,EXPO2020_DUBAI,42,0.65,87.57,45.24,26.19
2023,1,GOLDEN_VISA_UAE,47,0.74,74.04,44.68,21.28
2023,1,OFFPLAN_SALES_UAE,49,0.89,62.35,46.94,18.37
2023,1,PROPTECH_UAE,39,0.89,76.13,58.97,17.95
2023,1,REITS_UAE,47,0.23,69.15,36.17,21.28
2023,1,SUSTAINABLE_BUILDINGS_UAE,50,0.9,83.22,44.0,22.0
2023,1,UAE_CRYPTO_REGULATION,46,0.63,84.91,41.3,28.26
2023,1,UAE_ECONOMY_GROWTH,53,1.05,70.53,50.94,11.32
2023,1,UAE_FINTECH,45,1.27,78.62,55.56,11.11
2023,1,UAE_MORTGAGE_MARKET,27,0.82,77.52,48.15,22.22
2023,1,UAE_PROPERTY_INVESTMENT,48,0.81,69.5,54.17,18.75
2023,1,UAE_REAL_ESTATE_MARKET,54,0.81,68.44,46.3,18.52
2023,2,AFFORDABLE_HOUSING_UAE,51,0.35,86.1,45.1,25.49
2023,2,ARAMCO_UAE_OIL,37,1.18,69.0,45.95,13.51
2023,2,DLD_TRANSACTIONS,39,0.82,73.92,46.15,23.08
2023,2,DUBAI_INFRASTRUCTURE,27,1.23,79.04,62.96,22.22
2023,2,DUBAI_LUXURY_REAL_ESTATE,29,1.28,78.45,62.07,13.79
2023,2,DUBAI_PROPERTY_PRICES,40,0.24,79.6,45.0,17.5
2023,2,DUBAI_RENTAL_MARKET,36,0.56,89.97,55.56,25.0
2023,2,DUBAI_TOURISM,43,1.58,71.67,58.14,16.28
2023,2,EXPO2020_DUBAI,42,-0.27,72.45,45.24,35.71
2023,2,GOLDEN_VISA_UAE,45,0.7,82.93,44.44,28.89
2023,2,OFFPLAN_SALES_UAE,37,1.54,69.62,56.76,10.81
2023,2,PROPTECH_UAE,31,0.92,77.68,45.16,16.13
2023,2,REITS_UAE,35,1.02,69.86,48.57,20.0
2023,2,SUSTAINABLE_BUILDINGS_UAE,52,0.54,82.58,40.38,23.08
2023,2,UAE_CRYPTO_REGULATION,33,1.4,68.24,51.52,9.09
2023,2,UAE_ECONOMY_GROWTH,24,1.53,63.83,58.33,16.67
2023,2,UAE_FINTECH,36,1.25,78.33,52.78,27.78
2023,2,UAE_MORTGAGE_MARKET,31,1.2,88.35,61.29,25.81
2023,2,UAE_PROPERTY_INVESTMENT,41,1.38,74.05,60.98,21.95
2023,2,UAE_REAL_ESTATE_MARKET,48,0.93,79.25,52.08,20.83
2023,3,AFFORDABLE_HOUSING_UAE,55,0.18,66.36,40.0,23.64
2023,3,ARAMCO_UAE_OIL,46,1.05,74.15,54.35,17.39
2023,3,DLD_TRANSACTIONS,41,1.21,72.27,56.1,19.51
2023,3,DUBAI_INFRASTRUCTURE,51,0.96,82.27,41.18,15.69
2023,3,DUBAI_LUXURY_REAL_ESTATE,50,0.38,74.98,46.0,28.0
2023,3,DUBAI_PROPERTY_PRICES,43,0.52,79.84,44.19,25.58
2023,3,DUBAI_RENTAL_MARKET,46,0.81,74.65,45.65,19.57
2023,3,DUBAI_TOURISM,35,1.34,68.14,48.57,20.0
2023,3,EXPO2020_DUBAI,42,1.07,78.14,40.48,19.05
2023,3,GOLDEN_VISA_UAE,51,0.79,77.59,50.98,19.61
2023,3,OFFPLAN_SALES_UAE,40,0.02,77.65,37.5,32.5
2023,3,PROPTECH_UAE,45,1.74,76.91,62.22,11.11
2023,3,REITS_UAE,35,0.54,67.71,45.71,28.57
2023,3,SUSTAINABLE_BUILDINGS_UAE,45,0.22,78.31,44.44,31.11
2023,3,UAE_CRYPTO_REGULATION,33,1.61,82.7,63.64,21.21
2023,3,UAE_ECONOMY_GROWTH,51,1.43,68.2,50.98,17.65
2023,3,UAE_FINTECH,29,-0.14,84.59,37.93,31.03
2023,3,UAE_MORTGAGE_MARKET,52,0.67,67.81,50.0,23.08
2023,3,UAE_PROPERTY_INVESTMENT,44,1.52,69.11,54.55,9.09
2023,3,UAE_REAL_ESTATE_MARKET,34,1.14,86.5,52.94,20.59
2023,4,AFFORDABLE_HOUSING_UAE,33,1.85,91.39,66.67,9.09
2023,4,ARAMCO_UAE_OIL,51,0.45,59.24,41.18,25.49
2023,4,DLD_TRANSACTIONS,46,1.32,71.3,54.35,17.39
2023,4,DUBAI_INFRASTRUCTURE,42,1.47,75.1,52.38,19.05
2023,4,DUBAI_LUXURY_REAL_ESTATE,46,0.85,80.5,50.0,19.57
2023,4,DUBAI_PROPERTY_PRICES,43,0.97,70.86,48.84,18.6
2023,4,DUBAI_RENTAL_MARKET,41,0.4,77.66,48.78,26.83
2023,4,DUBAI_TOURISM,33,1.1,70.7,63.64,18.18
2023,4,EXPO2020_DUBAI,43,0.77,81.23,51.16,25.58
2023,4,GOLDEN_VISA_UAE,37,1.19,70.81,54.05,18.92
2023,4,OFFPLAN_SALES_UAE,37,0.43,72.73,43.24,27.03
2023,4,PROPTECH_UAE,47,1.15,79.43,48.94,21.28
2023,4,REITS_UAE,39,1.48,83.9,66.67,12.82
2023,4,SUSTAINABLE_BUILDINGS_UAE,43,1.22,74.23,48.84,13.95
2023,4,UAE_CRYPTO_REGULATION,43,1.12,68.84,48.84,20.93
2023,4,UAE_ECONOMY_GROWTH,40,0.95,62.75,60.0,27.5
2023,4,UAE_FINTECH,42,0.89,74.93,50.0,16.67
2023,4,UAE_MORTGAGE_MARKET,38,0.16,65.29,42.11,28.95
2023,4,UAE_PROPERTY_INVESTMENT,31,1.34,77.65,48.39,16.13
2023,4,UAE_REAL_ESTATE_MARKET,45,0.6,72.96,48.89,24.44
2023,5,AFFORDABLE_HOUSING_UAE,35,1.14,81.54,60.0,25.71
2023,5,ARAMCO_UAE_OIL,44,1.0,76.66,45.45,15.91
2023,5,DLD_TRANSACTIONS,44,1.66,74.64,59.09,11.36
2023,5,DUBAI_INFRASTRUCTURE,47,0.66,71.91,46.81,23.4
2023,5,DUBAI_LUXURY_REAL_ESTATE,42,1.21,78.07,54.76,16.67
2023,5,DUBAI_PROPERTY_PRICES,53,1.06,75.68,47.17,22.64
2023,5,DUBAI_RENTAL_MARKET,44,1.0,70.39,45.45,13.64
2023,5,DUBAI_TOURISM,49,1.28,81.16,46.94,16.33
2023,5,EXPO2020_DUBAI,44,0.52,69.43,40.91,18.18
2023,5,GOLDEN_VISA_UAE,40,1.23,80.45,57.5,20.0
2023,5,OFFPLAN_SALES_UAE,45,1.24,81.91,46.67,22.22
2023,5,PROPTECH_UAE,41,0.02,65.24,41.46,39.02
2023,5,REITS_UAE,50,0.37,78.2,36.0,22.0
2023,5,SUSTAINABLE_BUILDINGS_UAE,44,-0.19,62.77,43.18,34.09
2023,5,UAE_CRYPTO_REGULATION,39,2.01,79.46,69.23,12.82
2023,5,UAE_ECONOMY_GROWTH,40,0.24,85.42,50.0,22.5
2023,5,UAE_FINTECH,37,0.41,74.14,43.24,24.32
2023,5,UAE_MORTGAGE_MARKET,36,1.07,72.75,50.0,11.11
2023,5,UAE_PROPERTY_INVESTMENT,41,1.46,76.22,58.54,12.2
2023,5,UAE_REAL_ESTATE_MARKET,39,0.9,61.77,46.15,25.64
2023,6,AFFORDABLE_HOUSING_UAE,54,1.38,67.93,50.0,16.67
2023,6,ARAMCO_UAE_OIL,44,1.67,58.57,61.36,13.64
2023,6,DLD_TRANSACTIONS,40,0.17,77.22,45.0,25.0
2023,6,DUBAI_INFRASTRUCTURE,55,0.4,72.56,49.09,29.09
2023,6,DUBAI_LUXURY_REAL_ESTATE,36,-0.32,75.86,30.56,33.33
2023,6,DUBAI_PROPERTY_PRICES,35,1.52,79.69,62.86,17.14
2023,6,DUBAI_RENTAL_MARKET,41,0.45,77.07,51.22,26.83
2023,6,DUBAI_TOURISM,40,0.86,87.3,52.5,12.5
2023,6,EXPO2020_DUBAI,41,0.99,67.27,58.54,19.51
2023,6,GOLDEN_VISA_UAE,54,1.56,81.02,53.7,11.11
2023,6,OFFPLAN_SALES_UAE,52,0.34,73.9,42.31,32.69
2023,6,PROPTECH_UAE,45,1.17,75.64,53.33,26.67
2023,6,REITS_UAE,49,1.17,78.88,55.1,16.33
2023,6,SUSTAINABLE_BUILDINGS_UAE,34,0.78,61.97,55.88,29.41
2023,6,UAE_CRYPTO_REGULATION,31,1.09,86.42,61.29,16.13
2023,6,UAE_ECONOMY_GROWTH,39,0.61,78.82,48.72,33.33
2023,6,UAE_FINTECH,31,0.17,77.03,35.48,22.58
2023,6,UAE_MORTGAGE_MARKET,47,0.28,77.6,40.43,31.91
2023,6,UAE_PROPERTY_INVESTMENT,40,1.31,71.9,55.0,15.0
2023,6,UAE_REAL_ESTATE_MARKET,44,0.21,68.14,38.64,27.27
2023,7,AFFORDABLE_HOUSING_UAE,47,0.7,73.91,48.94,21.28
2023,7,ARAMCO_UAE_OIL,57,1.09,79.68,54.39,10.53
2023,7,DLD_TRANSACTIONS,44,0.81,77.8,43.18,20.45
2023,7,DUBAI_INFRASTRUCTURE,54,1.51,79.59,51.85,9.26
2023,7,DUBAI_LUXURY_REAL_ESTATE,40,1.29,72.85,50.0,17.5
2023,7,DUBAI_PROPERTY_PRICES,48,0.98,77.33,54.17,16.67
2023,7,DUBAI_RENTAL_MARKET,47,1.38,76.57,53.19,19.15
2023,7,DUBAI_TOURISM,38,0.48,74.42,44.74,21.05
2023,7,EXPO2020_DUBAI,47,0.94,80.36,46.81,19.15
2023,7,GOLDEN_VISA_UAE,50,0.57,68.96,44.0,24.0
2023,7,OFFPLAN_SALES_UAE,31,0.76,76.0,38.71,19.35
2023,7,PROPTECH_UAE,50,-0.14,75.16,42.0,28.0
2023,7,REITS_UAE,39,0.1,77.56,46.15,28.21
2023,7,SUSTAINABLE_BUILDINGS_UAE,38,0.83,72.03,60.53,18.42
2023,7,UAE_CRYPTO_REGULATION,45,0.83,82.98,57.78,22.22
2023,7,UAE_ECONOMY_GROWTH,46,1.35,83.96,50.0,13.04
2023,7,UAE_FINTECH,37,1.97,77.08,64.86,8.11
2023,7,UAE_MORTGAGE_MARKET,47,1.65,73.3,59.57,10.64
2023,7,UAE_PROPERTY_INVESTMENT,39,2.0,73.95,53.85,12.82
2023,7,UAE_REAL_ESTATE_MARKET,43,1.41,82.56,60.47,25.58
2023,8,AFFORDABLE_HOUSING_UAE,51,1.33,73.1,50.98,13.73
2023,8,ARAMCO_UAE_OIL,41,1.92,72.39,63.41,12.2
2023,8,DLD_TRANSACTIONS,44,0.51,74.55,54.55,29.55
2023,8,DUBAI_INFRASTRUCTURE,47,1.59,83.15,55.32,10.64
2023,8,DUBAI_LUXURY_REAL_ESTATE,33,1.41,75.21,48.48,18.18
2023,8,DUBAI_PROPERTY_PRICES,38,0.92,83.0,52.63,18.42
2023,8,DUBAI_RENTAL_MARKET,40,0.53,86.92,42.5,22.5
2023,8,DUBAI_TOURISM,35,1.28,75.4,51.43,22.86
2023,8,EXPO2020_DUBAI,42,0.47,78.93,45.24,23.81
2023,8,GOLDEN_VISA_UAE,40,0.95,90.58,47.5,15.0
2023,8,OFFPLAN_SALES_UAE,46,1.28,79.52,54.35,15.22
2023,8,PROPTECH_UAE,43,0.89,79.7,46.51,23.26
2023,8,REITS_UAE,46,1.17,79.72,58.7,23.91
2023,8,SUSTAINABLE_BUILDINGS_UAE,33,1.72,78.18,54.55,12.12
2023,8,UAE_CRYPTO_REGULATION,36,0.44,84.72,47.22,22.22
2023,8,UAE_ECONOMY_GROWTH,37,1.02,70.16,54.05,24.32
2023,8,UAE_FINTECH,55,0.84,83.22,47.27,27.27
2023,8,UAE_MORTGAGE_MARKET,39,0.06,72.33,35.9,23.08
2023,8,UAE_PROPERTY_INVESTMENT,35,0.63,84.8,48.57,22.86
2023,8,UAE_REAL_ESTATE_MARKET,59,1.61,65.97,57.63,15.25
2023,9,AFFORDABLE_HOUSING_UAE,39,0.58,75.38,46.15,17.95
2023,9,ARAMCO_UAE_OIL,43,0.08,75.91,46.51,30.23
2023,9,DLD_TRANSACTIONS,65,0.94,68.97,50.77,20.0
2023,9,DUBAI_INFRASTRUCTURE,40,0.05,81.55,40.0,25.0
2023,9,DUBAI_LUXURY_REAL_ESTATE,40,0.29,64.45,37.5,25.0
2023,9,DUBAI_PROPERTY_PRICES,38,0.86,67.89,44.74,26.32
2023,9,DUBAI_RENTAL_MARKET,40,0.44,84.35,40.0,20.0
2023,9,DUBAI_TOURISM,38,1.59,85.34,52.63,13.16
2023,9,EXPO2020_DUBAI,55,1.39,79.29,50.91,18.18
2023,9,GOLDEN_VISA_UAE,32,1.82,71.06,59.38,18.75
2023,9,OFFPLAN_SALES_UAE,49,1.26,77.71,48.98,10.2
2023,9,PROPTECH_UAE,48,1.08,79.79,62.5,14.58
2023,9,REITS_UAE,35,0.62,80.6,54.29,17.14
2023,9,SUSTAINABLE_BUILDINGS_UAE,42,1.21,81.31,50.0,21.43
2023,9,UAE_CRYPTO_REGULATION,54,0.05,73.87,40.74,33.33
2023,9,UAE_ECONOMY_GROWTH,43,0.24,80.51,30.23,16.28
2023,9,UAE_FINTECH,43,1.57,72.19,60.47,13.95
2023,9,UAE_MORTGAGE_MARKET,37,0.89,57.38,51.35,18.92
2023,9,UAE_PROPERTY_INVESTMENT,45,0.52,71.87,46.67,28.89
2023,9,UAE_REAL_ESTATE_MARKET,36,1.37,74.81,58.33,19.44
2023,10,AFFORDABLE_HOUSING_UAE,41,0.43,86.22,43.9,24.39
2023,10,ARAMCO_UAE_OIL,45,0.58,75.76,48.89,17.78
2023,10,DLD_TRANSACTIONS,34,0.65,88.5,41.18,11.76
2023,10,DUBAI_INFRASTRUCTURE,42,1.0,75.69,52.38,19.05
2023,10,DUBAI_LUXURY_REAL_ESTATE,50,0.84,68.74,50.0,24.0
2023,10,DUBAI_PROPERTY_PRICES,33,0.78,88.58,54.55,18.18
2023,10,DUBAI_RENTAL_MARKET,47,0.69,70.3,48.94,23.4
2023,10,DUBAI_TOURISM,39,1.35,68.1,53.85,12.82
2023,10,EXPO2020_DUBAI,44,0.53,79.91,40.91,25.0
2023,10,GOLDEN_VISA_UAE,31,0.63,64.23,35.48,19.35
2023,10,OFFPLAN_SALES_UAE,38,1.53,72.87,57.89,10.53
2023,10,PROPTECH_UAE,37,1.06,76.43,51.35,18.92
2023,10,REITS_UAE,42,0.72,72.38,45.24,21.43
2023,10,SUSTAINABLE_BUILDINGS_UAE,33,0.54,78.45,48.48,24.24
2023,10,UAE_CRYPTO_REGULATION,32,0.87,73.03,62.5,21.88
2023,10,UAE_ECONOMY_GROWTH,44,0.82,72.68,50.0,25.0
2023,10,UAE_FINTECH,36,0.99,79.22,41.67,13.89
2023,10,UAE_MORTGAGE_MARKET,42,0.84,74.98,47.62,16.67
2023,10,UAE_PROPERTY_INVESTMENT,54,0.81,76.8,48.15,25.93
2023,10,UAE_REAL_ESTATE_MARKET,41,1.57,87.0,58.54,12.2
2023,11,AFFORDABLE_HOUSING_UAE,44,0.97,64.27,54.55,15.91
2023,11,ARAMCO_UAE_OIL,47,1.14,73.11,55.32,14.89
2023,11,DLD_TRANSACTIONS,44,0.39,79.93,43.18,22.73
2023,11,DUBAI_INFRASTRUCTURE,40,1.0,77.3,50.0,25.0
2023,11,DUBAI_LUXURY_REAL_ESTATE,36,1.2,74.69,55.56,19.44
2023,11,DUBAI_PROPERTY_PRICES,51,0.87,80.02,47.06,21.57
2023,11,DUBAI_RENTAL_MARKET,35,0.41,77.09,37.14,17.14
2023,11,DUBAI_TOURISM,37,0.97,79.3,48.65,16.22
2023,11,EXPO2020_DUBAI,37,1.2,84.81,59.46,18.92
2023,11,GOLDEN_VISA_UAE,40,0.15,74.47,32.5,25.0
2023,11,OFFPLAN_SALES_UAE,47,1.18,79.74,59.57,21.28
2023,11,PROPTECH_UAE,39,1.12,82.9,53.85,25.64
2023,11,REITS_UAE,48,0.1,75.94,47.92,27.08
2023,11,SUSTAINABLE_BUILDINGS_UAE,54,1.19,67.43,50.0,20.37
2023,11,UAE_CRYPTO_REGULATION,37,1.82,71.57,54.05,13.51
2023,11,UAE_ECONOMY_GROWTH,33,1.03,73.42,51.52,12.12
2023,11,UAE_FINTECH,43,1.14,78.16,67.44,16.28
2023,11,UAE_MORTGAGE_MARKET,34,1.44,62.74,61.76,17.65
2023,11,UAE_PROPERTY_INVESTMENT,41,1.01,70.02,46.34,9.76
2023,11,UAE_REAL_ESTATE_MARKET,46,2.01,70.52,65.22,13.04
2023,12,AFFORDABLE_HOUSING_UAE,25,1.4,98.52,44.0,12.0
2023,12,ARAMCO_UAE_OIL,51,0.26,93.06,41.18,29.41
2023,12,DLD_TRANSACTIONS,50,1.55,75.7,54.0,14.0
2023,12,DUBAI_INFRASTRUCTURE,35,1.0,81.34,48.57,25.71
2023,12,DUBAI_LUXURY_REAL_ESTATE,46,2.1,89.39,63.04,8.7
2023,12,DUBAI_PROPERTY_PRICES,38,0.2,80.55,36.84,21.05
2023,12,DUBAI_RENTAL_MARKET,36,1.5,75.97,63.89,16.67
2023,12,DUBAI_TOURISM,34,0.48,77.91,41.18,20.59
2023,12,EXPO2020_DUBAI,41,0.96,93.76,43.9,19.51
2023,12,GOLDEN_VISA_UAE,48,0.85,71.9,50.0,20.83
2023,12,OFFPLAN_SALES_UAE,45,0.99,76.89,53.33,20.0
2023,12,PROPTECH_UAE,37,1.32,82.22,48.65,2.7
2023,12,REITS_UAE,41,0.59,79.46,48.78,21.95
2023,12,SUSTAINABLE_BUILDINGS_UAE,42,-0.12,67.55,35.71,23.81
2023,12,UAE_CRYPTO_REGULATION,38,0.92,78.74,55.26,15.79
2023,12,UAE_ECONOMY_GROWTH,40,-0.12,68.42,45.0,42.5
2023,12,UAE_FINTECH,42,1.17,83.05,52.38,19.05
2023,12,UAE_MORTGAGE_MARKET,34,0.64,65.85,50.0,20.59
2023,12,UAE_PROPERTY_INVESTMENT,41,-0.06,86.02,43.9,26.83
2023,12,UAE_REAL_ESTATE_MARKET,44,0.22,88.8,52.27,31.82
2024,1,AFFORDABLE_HOUSING_UAE,37,1.09,74.86,56.76,18.92
2024,1,ARAMCO_UAE_OIL,34,1.17,80.06,47.06,14.71
2024,1,DLD_TRANSACTIONS,37,0.32,92.62,45.95,21.62
2024,1,DUBAI_INFRASTRUCTURE,32,1.15,72.41,53.12,25.0
2024,1,DUBAI_LUXURY_REAL_ESTATE,36,0.33,77.0,50.0,25.0
2024,1,DUBAI_PROPERTY_PRICES,34,2.08,67.03,64.71,11.76
2024,1,DUBAI_RENTAL_MARKET,45,0.73,75.22,40.0,15.56
2024,1,DUBAI_TOURISM,34,1.77,76.44,58.82,14.71
2024,1,EXPO2020_DUBAI,38,0.89,82.24,42.11,15.79
2024,1,GOLDEN_VISA_UAE,49,0.73,73.49,44.9,26.53
2024,1,OFFPLAN_SALES_UAE,26,0.74,78.73,38.46,19.23
2024,1,PROPTECH_UAE,39,0.79,72.13,53.85,23.08
2024,1,REITS_UAE,42,0.81,72.83,50.0,28.57
2024,1,SUSTAINABLE_BUILDINGS_UAE,42,0.38,78.43,47.62,23.81
2024,1,UAE_CRYPTO_REGULATION,43,0.6,87.51,44.19,23.26
2024,1,UAE_ECONOMY_GROWTH,29,1.92,73.72,62.07,10.34
2024,1,UAE_FINTECH,37,0.5,69.51,40.54,24.32
2024,1,UAE_MORTGAGE_MARKET,41,0.73,76.17,46.34,17.07
2024,1,UAE_PROPERTY_INVESTMENT,36,1.13,61.11,50.0,19.44
2024,1,UAE_REAL_ESTATE_MARKET,44,0.23,80.32,45.45,27.27
2024,2,AFFORDABLE_HOUSING_UAE,45,0.36,83.87,46.67,20.0
2024,2,ARAMCO_UAE_OIL,29,1.04,75.45,41.38,17.24
2024,2,DLD_TRANSACTIONS,43,0.65,82.14,58.14,27.91
2024,2,DUBAI_INFRASTRUCTURE,38,0.79,79.63,52.63,18.42
2024,2,DUBAI_LUXURY_REAL_ESTATE,43,1.09,75.49,51.16,16.28
2024,2,DUBAI_PROPERTY_PRICES,41,2.44,80.12,73.17,12.2
2024,2,DUBAI_RENTAL_MARKET,44,0.75,88.41,52.27,22.73
2024,2,DUBAI_TOURISM,34,0.91,81.03,50.0,14.71
2024,2,EXPO2020_DUBAI,36,1.05,86.11,50.0,16.67
2024,2,GOLDEN_VISA_UAE,31,1.59,67.23,54.84,12.9
2024,2,OFFPLAN_SALES_UAE,39,0.6,74.1,48.72,17.95
2024,2,PROPTECH_UAE,47,0.22,81.64,42.55,25.53
2024,2,REITS_UAE,36,1.27,70.61,55.56,13.89
2024,2,SUSTAINABLE_BUILDINGS_UAE,45,0.42,69.38,42.22,22.22
2024,2,UAE_CRYPTO_REGULATION,39,0.84,78.15,41.03,20.51
2024,2,UAE_ECONOMY_GROWTH,33,1.16,68.06,45.45,6.06
2024,2,UAE_FINTECH,48,1.83,82.23,64.58,8.33
2024,2,UAE_MORTGAGE_MARKET,41,0.76,67.88,43.9,26.83
2024,2,UAE_PROPERTY_INVESTMENT,37,0.02,75.43,43.24,24.32
2024,2,UAE_REAL_ESTATE_MARKET,47,1.84,81.57,59.57,17.02
2024,3,AFFORDABLE_HOUSING_UAE,55,0.53,72.67,41.82,25.45
2024,3,ARAMCO_UAE_OIL,46,1.0,75.5,54.35,15.22
2024,3,DLD_TRANSACTIONS,40,0.19,53.7,40.0,32.5
2024,3,DUBAI_INFRASTRUCTURE,37,0.84,80.22,45.95,21.62
2024,3,DUBAI_LUXURY_REAL_ESTATE,38,-0.1,76.11,36.84,28.95
2024,3,DUBAI_PROPERTY_PRICES,50,0.74,78.14,52.0,22.0
2024,3,DUBAI_RENTAL_MARKET,42,1.12,69.26,45.24,16.67
2024,3,DUBAI_TOURISM,38,0.1,82.37,44.74,28.95
2024,3,EXPO2020_DUBAI,43,0.97,63.37,58.14,20.93
2024,3,GOLDEN_VISA_UAE,45,1.06,85.76,46.67,15.56
2024,3,OFFPLAN_SALES_UAE,36,0.6,75.31,55.56,16.67
2024,3,PROPTECH_UAE,32,0.7,74.41,43.75,12.5
2024,3,REITS_UAE,38,-0.06,76.37,44.74,34.21
2024,3,SUSTAINABLE_BUILDINGS_UAE,47,0.65,77.04,46.81,27.66
2024,3,UAE_CRYPTO_REGULATION,37,1.15,76.03,54.05,13.51
2024,3,UAE_ECONOMY_GROWTH,44,1.22,66.52,59.09,18.18
2024,3,UAE_FINTECH,45,0.51,73.67,40.0,22.22
2024,3,UAE_MORTGAGE_MARKET,45,1.1,74.02,53.33,20.0
2024,3,UAE_PROPERTY_INVESTMENT,52,0.92,78.85,50.0,32.69
2024,3,UAE_REAL_ESTATE_MARKET,47,0.82,81.53,46.81,21.28
2024,4,AFFORDABLE_HOUSING_UAE,43,0.72,79.6,44.19,20.93
2024,4,ARAMCO_UAE_OIL,44,1.19,69.59,52.27,15.91
2024,4,DLD_TRANSACTIONS,47,0.53,78.17,44.68,21.28
2024,4,DUBAI_INFRASTRUCTURE,41,0.29,76.46,43.9,24.39
2024,4,DUBAI_LUXURY_REAL_ESTATE,39,1.91,59.18,58.97,15.38
2024,4,DUBAI_PROPERTY_PRICES,37,1.03,78.84,51.35,16.22
2024,4,DUBAI_RENTAL_MARKET,33,0.92,71.36,51.52,12.12
2024,4,DUBAI_TOURISM,46,-0.2,81.63,41.3,32.61
2024,4,EXPO2020_DUBAI,41,-0.33,87.8,31.71,31.71
2024,4,GOLDEN_VISA_UAE,51,0.99,75.04,47.06,25.49
2024,4,OFFPLAN_SALES_UAE,38,0.65,71.82,47.37,23.68
2024,4,PROPTECH_UAE,37,0.39,75.0,54.05,29.73
2024,4,REITS_UAE,37,0.9,75.73,59.46,27.03
2024,4,SUSTAINABLE_BUILDINGS_UAE,39,0.97,72.03,41.03,20.51
2024,4,UAE_CRYPTO_REGULATION,40,1.4,87.7,62.5,12.5
2024,4,UAE_ECONOMY_GROWTH,43,0.93,81.65,48.84,16.28
2024,4,UAE_FINTECH,38,1.62,69.53,60.53,18.42
2024,4,UAE_MORTGAGE_MARKET,24,1.69,65.33,54.17,4.17
2024,4,UAE_PROPERTY_INVESTMENT,40,1.21,80.1,47.5,15.0
2024,4,UAE_REAL_ESTATE_MARKET,46,0.18,74.0,39.13,19.57
2024,5,AFFORDABLE_HOUSING_UAE,37,0.1,85.84,45.95,29.73
2024,5,ARAMCO_UAE_OIL,57,0.46,83.07,47.37,26.32
2024,5,DLD_TRANSACTIONS,37,1.15,71.16,45.95,10.81
2024,5,DUBAI_INFRASTRUCTURE,41,0.09,59.54,43.9,24.39
2024,5,DUBAI_LUXURY_REAL_ESTATE,44,1.07,69.18,56.82,15.91
2024,5,DUBAI_PROPERTY_PRICES,40,0.26,79.35,45.0,27.5
2024,5,DUBAI_RENTAL_MARKET,41,1.32,75.66,51.22,19.51
2024,5,DUBAI_TOURISM,49,1.49,72.55,59.18,16.33
2024,5,EXPO2020_DUBAI,49,0.44,71.16,44.9,24.49
2024,5,GOLDEN_VISA_UAE,44,0.79,66.02,43.18,22.73
2024,5,OFFPLAN_SALES_UAE,42,0.57,76.24,47.62,26.19
2024,5,PROPTECH_UAE,45,0.61,81.11,42.22,24.44
2024,5,REITS_UAE,39,0.77,79.74,46.15,20.51
2024,5,SUSTAINABLE_BUILDINGS_UAE,41,0.53,76.02,46.34,26.83
2024,5,UAE_CRYPTO_REGULATION,46,1.63,74.11,52.17,10.87
2024,5,UAE_ECONOMY_GROWTH,42,1.47,71.93,50.0,14.29
2024,5,UAE_FINTECH,50,0.89,86.82,44.0,16.0
2024,5,UAE_MORTGAGE_MARKET,45,1.12,76.49,51.11,20.0
2024,5,UAE_PROPERTY_INVESTMENT,34,1.47,72.21,61.76,17.65
2024,5,UAE_REAL_ESTATE_MARKET,30,1.41,77.57,60.0,10.0
2024,6,AFFORDABLE_HOUSING_UAE,42,1.44,64.17,54.76,19.05
2024,6,ARAMCO_UAE_OIL,48,1.53,68.5,50.0,10.42
2024,6,DLD_TRANSACTIONS,45,1.25,89.76,57.78,15.56
2024,6,DUBAI_INFRASTRUCTURE,38,0.1,77.45,52.63,23.68
2024,6,DUBAI_LUXURY_REAL_ESTATE,51,0.85,87.33,52.94,21.57
2024,6,DUBAI_PROPERTY_PRICES,49,1.01,81.98,51.02,20.41
2024,6,DUBAI_RENTAL_MARKET,52,0.67,84.63,40.38,23.08
2024,6,DUBAI_TOURISM,32,0.32,77.16,43.75,28.12
2024,6,EXPO2020_DUBAI,44,0.47,81.57,40.91,25.0
2024,6,GOLDEN_VISA_UAE,42,0.5,69.21,47.62,30.95
2024,6,OFFPLAN_SALES_UAE,37,0.28,82.68,48.65,29.73
2024,6,PROPTECH_UAE,46,0.52,78.0,56.52,23.91
2024,6,REITS_UAE,41,1.33,68.61,63.41,14.63
