date,year,month,quarter,state,petrol_price_inr,diesel_price_inr,cng_price_inr,rbi_repo_rate_pct,india_gdp_growth_pct,india_cpi_pct,usd_inr_rate,consumer_confidence_index,diwali_month,navratri_month,eid_month,financial_year_end,budget_month,new_model_launches,gst_rate_pct,bs6_norms_active,ev_subsidy_active
2022-03-01,2022,3,Q1,Goa,95.41,86.67,57.25,6.25,7.2,6.7,78.6,64,0,0,0,1,0,3,43.0,1,1
2022-03-01,2022,3,Q1,Gujarat,95.41,86.67,57.25,6.25,7.2,6.7,78.6,64,0,0,0,1,0,3,43.0,1,1
2022-03-01,2022,3,Q1,Haryana,95.41,86.67,57.25,6.25,7.2,6.7,78.6,64,0,0,0,1,0,3,43.0,1,1
2022-03-01,2022,3,Q1,Himachal Pradesh,95.41,86.67,57.25,6.25,7.2,6.7,78.6,64,0,0,0,1,0,3,43.0,1,1
2022-03-01,2022,3,Q1,Jammu and Kashmir,95.41,86.67,57.25,6.25,7.2,6.7,78.6,64,0,0,0,1,0,3,43.0,1,1
2022-03-01,2022,3,Q1,Jharkhand,95.41,86.67,57.25,6.25,7.2,6.7,78.6,64,0,0,0,1,0,3,43.0,1,1
2022-03-01,2022,3,Q1,Karnataka,95.41,86.67,57.25,6.25,7.2,6.7,78.6,64,0,0,0,1,0,3,43.0,1,1
2022-03-01,2022,3,Q1,Kerala,95.41,86.67,57.25,6.25,7.2,6.7,78.6,64,0,0,0,1,0,3,43.0,1,1
2022-03-01,2022,3,Q1,Ladakh,95.41,86.67,57.25,6.25,7.2,6.7,78.6,64,0,0,0,1,0,3,43.0,1,1
2022-03-01,2022,3,Q1,Lakshadweep,95.41,86.67,57.25,6.25,7.2,6.7,78.6,64,0,0,0,1,0,3,43.0,1,1
2022-03-01,2022,3,Q1,Madhya Pradesh,95.41,86.67,57.25,6.25,7.2,6.7,78.6,64,0,0,0,1,0,3,43.0,1,1
2022-03-01,2022,3,Q1,Maharashtra,95.41,86.67,57.25,6.25,7.2,6.7,78.6,64,0,0,0,1,0,3,43.0,1,1
2022-03-01,2022,3,Q1,Manipur,95.41,86.67,57.25,6.25,7.2,6.7,78.6,64,0,0,0,1,0,3,43.0,1,1
2022-03-01,2022,3,Q1,Meghalaya,95.41,86.67,57.25,6.25,7.2,6.7,78.6,64,0,0,0,1,0,3,43.0,1,1
2022-03-01,2022,3,Q1,Mizoram,95.41,86.67,57.25,6.25,7.2,6.7,78.6,64,0,0,0,1,0,3,43.0,1,1
2022-03-01,2022,3,Q1,Nagaland,95.41,86.67,57.25,6.25,7.2,6.7,78.6,64,0,0,0,1,0,3,43.0,1,1
2022-03-01,2022,3,Q1,Odisha,95.41,86.67,57.25,6.25,7.2,6.7,78.6,64,0,0,0,1,0,3,43.0,1,1
2022-03-01,2022,3,Q1,Puducherry,95.41,86.67,57.25,6.25,7.2,6.7,78.6,64,0,0,0,1,0,3,43.0,1,1
2022-03-01,2022,3,Q1,Punjab,95.41,86.67,57.25,6.25,7.2,6.7,78.6,64,0,0,0,1,0,3,43.0,1,1
2022-03-01,2022,3,Q1,Rajasthan,95.41,86.67,57.25,6.25,7.2,6.7,78.6,64,0,0,0,1,0,3,43.0,1,1
2022-03-01,2022,3,Q1,Sikkim,95.41,86.67,57.25,6.25,7.2,6.7,78.6,64,0,0,0,1,0,3,43.0,1,1
2022-03-01,2022,3,Q1,Tamil Nadu,95.41,86.67,57.25,6.25,7.2,6.7,78.6,64,0,0,0,1,0,3,43.0,1,1
2022-03-01,2022,3,Q1,Telangana,95.41,86.67,57.25,6.25,7.2,6.7,78.6,64,0,0,0,1,0,3,43.0,1,1
2022-03-01,2022,3,Q1,Tripura,95.41,86.67,57.25,6.25,7.2,6.7,78.6,64,0,0,0,1,0,3,43.0,1,1
2022-03-01,2022,3,Q1,Uttar Pradesh,95.41,86.67,57.25,6.25,7.2,6.7,78.6,64,0,0,0,1,0,3,43.0,1,1
2022-03-01,2022,3,Q1,Uttarakhand,95.41,86.67,57.25,6.25,7.2,6.7,78.6,64,0,0,0,1,0,3,43.0,1,1
2022-03-01,2022,3,Q1,West Bengal,95.41,86.67,57.25,6.25,7.2,6.7,78.6,64,0,0,0,1,0,3,43.0,1,1
2022-03-01,2022,3,Q1,All India,95.41,86.67,57.25,6.25,7.2,6.7,78.6,64,0,0,0,1,0,3,43.0,1,1
2022-04-01,2022,4,Q2,Andaman & Nicobar Island,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-04-01,2022,4,Q2,Andhra Pradesh,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-04-01,2022,4,Q2,Arunachal Pradesh,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-04-01,2022,4,Q2,Assam,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-04-01,2022,4,Q2,Bihar,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-04-01,2022,4,Q2,Chandigarh,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-04-01,2022,4,Q2,Chhattisgarh,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-04-01,2022,4,Q2,Dadra and Nagar Haveli,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-04-01,2022,4,Q2,Daman and Diu,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-04-01,2022,4,Q2,Delhi,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-04-01,2022,4,Q2,Goa,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-04-01,2022,4,Q2,Gujarat,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-04-01,2022,4,Q2,Haryana,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-04-01,2022,4,Q2,Himachal Pradesh,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-04-01,2022,4,Q2,Jammu and Kashmir,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-04-01,2022,4,Q2,Jharkhand,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-04-01,2022,4,Q2,Karnataka,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-04-01,2022,4,Q2,Kerala,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-04-01,2022,4,Q2,Ladakh,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-04-01,2022,4,Q2,Lakshadweep,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-04-01,2022,4,Q2,Madhya Pradesh,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-04-01,2022,4,Q2,Maharashtra,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-04-01,2022,4,Q2,Manipur,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-04-01,2022,4,Q2,Meghalaya,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-04-01,2022,4,Q2,Mizoram,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-04-01,2022,4,Q2,Nagaland,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-04-01,2022,4,Q2,Odisha,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-04-01,2022,4,Q2,Puducherry,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-04-01,2022,4,Q2,Punjab,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-04-01,2022,4,Q2,Rajasthan,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-04-01,2022,4,Q2,Sikkim,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-04-01,2022,4,Q2,Tamil Nadu,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-04-01,2022,4,Q2,Telangana,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-04-01,2022,4,Q2,Tripura,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-04-01,2022,4,Q2,Uttar Pradesh,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-04-01,2022,4,Q2,Uttarakhand,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-04-01,2022,4,Q2,West Bengal,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-04-01,2022,4,Q2,All India,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-05-01,2022,5,Q2,Andaman & Nicobar Island,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-05-01,2022,5,Q2,Andhra Pradesh,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-05-01,2022,5,Q2,Arunachal Pradesh,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-05-01,2022,5,Q2,Assam,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-05-01,2022,5,Q2,Bihar,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-05-01,2022,5,Q2,Chandigarh,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-05-01,2022,5,Q2,Chhattisgarh,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-05-01,2022,5,Q2,Dadra and Nagar Haveli,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-05-01,2022,5,Q2,Daman and Diu,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-05-01,2022,5,Q2,Delhi,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-05-01,2022,5,Q2,Goa,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-05-01,2022,5,Q2,Gujarat,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-05-01,2022,5,Q2,Haryana,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-05-01,2022,5,Q2,Himachal Pradesh,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-05-01,2022,5,Q2,Jammu and Kashmir,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-05-01,2022,5,Q2,Jharkhand,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-05-01,2022,5,Q2,Karnataka,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-05-01,2022,5,Q2,Kerala,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-05-01,2022,5,Q2,Ladakh,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-05-01,2022,5,Q2,Lakshadweep,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-05-01,2022,5,Q2,Madhya Pradesh,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-05-01,2022,5,Q2,Maharashtra,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-05-01,2022,5,Q2,Manipur,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-05-01,2022,5,Q2,Meghalaya,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-05-01,2022,5,Q2,Mizoram,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-05-01,2022,5,Q2,Nagaland,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-05-01,2022,5,Q2,Odisha,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-05-01,2022,5,Q2,Puducherry,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-05-01,2022,5,Q2,Punjab,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-05-01,2022,5,Q2,Rajasthan,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-05-01,2022,5,Q2,Sikkim,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-05-01,2022,5,Q2,Tamil Nadu,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-05-01,2022,5,Q2,Telangana,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-05-01,2022,5,Q2,Tripura,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-05-01,2022,5,Q2,Uttar Pradesh,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-05-01,2022,5,Q2,Uttarakhand,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-05-01,2022,5,Q2,West Bengal,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-05-01,2022,5,Q2,All India,105.41,96.67,63.25,6.25,7.2,6.7,78.6,64,0,0,1,0,0,3,43.0,1,1
2022-06-01,2022,6,Q2,Andaman & Nicobar Island,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-06-01,2022,6,Q2,Andhra Pradesh,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-06-01,2022,6,Q2,Arunachal Pradesh,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-06-01,2022,6,Q2,Assam,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-06-01,2022,6,Q2,Bihar,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-06-01,2022,6,Q2,Chandigarh,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-06-01,2022,6,Q2,Chhattisgarh,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-06-01,2022,6,Q2,Dadra and Nagar Haveli,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-06-01,2022,6,Q2,Daman and Diu,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-06-01,2022,6,Q2,Delhi,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-06-01,2022,6,Q2,Goa,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-06-01,2022,6,Q2,Gujarat,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-06-01,2022,6,Q2,Haryana,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-06-01,2022,6,Q2,Himachal Pradesh,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-06-01,2022,6,Q2,Jammu and Kashmir,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-06-01,2022,6,Q2,Jharkhand,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-06-01,2022,6,Q2,Karnataka,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-06-01,2022,6,Q2,Kerala,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-06-01,2022,6,Q2,Ladakh,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-06-01,2022,6,Q2,Lakshadweep,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-06-01,2022,6,Q2,Madhya Pradesh,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-06-01,2022,6,Q2,Maharashtra,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-06-01,2022,6,Q2,Manipur,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-06-01,2022,6,Q2,Meghalaya,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-06-01,2022,6,Q2,Mizoram,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-06-01,2022,6,Q2,Nagaland,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-06-01,2022,6,Q2,Odisha,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-06-01,2022,6,Q2,Puducherry,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-06-01,2022,6,Q2,Punjab,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-06-01,2022,6,Q2,Rajasthan,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-06-01,2022,6,Q2,Sikkim,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-06-01,2022,6,Q2,Tamil Nadu,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-06-01,2022,6,Q2,Telangana,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-06-01,2022,6,Q2,Tripura,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-06-01,2022,6,Q2,Uttar Pradesh,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-06-01,2022,6,Q2,Uttarakhand,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-06-01,2022,6,Q2,West Bengal,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-06-01,2022,6,Q2,All India,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-07-01,2022,7,Q3,Andaman & Nicobar Island,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-07-01,2022,7,Q3,Andhra Pradesh,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-07-01,2022,7,Q3,Arunachal Pradesh,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-07-01,2022,7,Q3,Assam,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-07-01,2022,7,Q3,Bihar,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-07-01,2022,7,Q3,Chandigarh,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-07-01,2022,7,Q3,Chhattisgarh,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-07-01,2022,7,Q3,Dadra and Nagar Haveli,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-07-01,2022,7,Q3,Daman and Diu,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-07-01,2022,7,Q3,Delhi,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-07-01,2022,7,Q3,Goa,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-07-01,2022,7,Q3,Gujarat,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-07-01,2022,7,Q3,Haryana,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-07-01,2022,7,Q3,Himachal Pradesh,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-07-01,2022,7,Q3,Jammu and Kashmir,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-07-01,2022,7,Q3,Jharkhand,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-07-01,2022,7,Q3,Karnataka,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-07-01,2022,7,Q3,Kerala,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-07-01,2022,7,Q3,Ladakh,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-07-01,2022,7,Q3,Lakshadweep,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-07-01,2022,7,Q3,Madhya Pradesh,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-07-01,2022,7,Q3,Maharashtra,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-07-01,2022,7,Q3,Manipur,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-07-01,2022,7,Q3,Meghalaya,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-07-01,2022,7,Q3,Mizoram,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-07-01,2022,7,Q3,Nagaland,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-07-01,2022,7,Q3,Odisha,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-07-01,2022,7,Q3,Puducherry,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-07-01,2022,7,Q3,Punjab,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-07-01,2022,7,Q3,Rajasthan,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-07-01,2022,7,Q3,Sikkim,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-07-01,2022,7,Q3,Tamil Nadu,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-07-01,2022,7,Q3,Telangana,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-07-01,2022,7,Q3,Tripura,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-07-01,2022,7,Q3,Uttar Pradesh,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-07-01,2022,7,Q3,Uttarakhand,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-07-01,2022,7,Q3,West Bengal,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-07-01,2022,7,Q3,All India,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-08-01,2022,8,Q3,Andaman & Nicobar Island,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-08-01,2022,8,Q3,Andhra Pradesh,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-08-01,2022,8,Q3,Arunachal Pradesh,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-08-01,2022,8,Q3,Assam,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-08-01,2022,8,Q3,Bihar,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-08-01,2022,8,Q3,Chandigarh,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-08-01,2022,8,Q3,Chhattisgarh,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-08-01,2022,8,Q3,Dadra and Nagar Haveli,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
2022-08-01,2022,8,Q3,Daman and Diu,96.72,89.62,58.03,6.25,7.2,6.7,78.6,64,0,0,0,0,0,3,43.0,1,1
